date;country;country_full;consumption;income;deflator;deflator_2;deflator_3;consumption_r;pib_r
2020Q3;IE;Ireland;21058,8;71121;103,9917062;91,99644246;1,086998555;22890,88517;109897,9
2020Q4;IE;Ireland;21764,8;75183;106,1268122;93,88526767;1,065129839;23182,33791;100160,5
2021Q1;IE;Ireland;18120,8;70728;102,317634;90,51547159;1,104783505;20019,56095;111828,6
2021Q2;IE;Ireland;20834;72502;105,1604718;93,030393;1,074917527;22394,83176;109086,2
2021Q3;IE;Ireland;22471,8;87566;106,9654104;94,62713505;1,056779326;23747,73366;121390
2021Q4;IE;Ireland;23873,2;88262;107,8568089;95,41571226;1,048045418;25020,19786;113933,1
2022Q1;IE;Ireland;20941,5;81782;107,5071538;95,10638922;1,05145407;22019,0254;124035,2
2022Q2;IE;Ireland;22028;84673;111,5765596;98,70639613;1,013105573;22316,68956;122464,7
2022Q3;IE;Ireland;23034,7;94428;112,1168129;99,1843321;1,008223758;23224,13179;135065,3
2022Q4;IE;Ireland;24936,6;98327;113,0388344;100;1;24936,6;129774,3
2000Q1;HU;Hungary;10445,3;10865;50,01756178;31,08004154;3,217498918;33607,74144;36821,7
2000Q2;HU;Hungary;10348,7;11932;51,04831933;31,72053632;3,152531817;32624,60601;39702
2000Q3;HU;Hungary;10658,8;12525;53,30704596;33,1240697;3,01895271;32178,41315;39791,9
2000Q4;HU;Hungary;11254,5;13302;53,75858981;33,40465118;2,993595097;33691,41602;41833,1
2001Q1;HU;Hungary;10710,1;12119;55,48620902;34,47816366;2,900386488;31063,42932;37063,7
2001Q2;HU;Hungary;10858,1;14330;58,17543082;36,14919924;2,766313006;30036,90325;41867,6
2001Q3;HU;Hungary;11288,4;14977;58,83170427;36,55699613;2,735454512;30878,90471;43161,4
2001Q4;HU;Hungary;11794,8;15601;58,56731842;36,39271136;2,74780296;32409,78635;45173,6
2002Q1;HU;Hungary;11511,3;15322;61,63608394;38,2995888;2,61099409;30055,93627;42152,9
2002Q2;HU;Hungary;11505,7;16766;61,5522341;38,24748597;2,61455093;30082,23863;46300,8
2002Q3;HU;Hungary;12384,7;17234;62,93756618;39,10830719;2,557001496;31667,69643;46317,8
2002Q4;HU;Hungary;12758,8;18822;63,65597676;39,55471501;2,52814361;32256,07869;50120,2
2003Q1;HU;Hungary;12626,3;16223;63,58595238;39,51120308;2,530927742;31956,25295;43349
2003Q2;HU;Hungary;12583,7;17777;64,81050965;40,27212163;2,483107319;31246,67758;46549,6
2003Q3;HU;Hungary;13492,4;17835;66,2762187;41,1828877;2,428193009;32762,15135;45584,7
2003Q4;HU;Hungary;13518,1;19715;68,89998447;42,81325004;2,335725503;31574,57093;48349,8
2004Q1;HU;Hungary;12420,7;17022;69,39429844;43,12040814;2,319087511;28804,69025;42403,1
2004Q2;HU;Hungary;13086,3;19812;69,97202892;43,47939979;2,299939753;30097,70159;48854,6
2004Q3;HU;Hungary;14020,2;20182;69,03643131;42,89803574;2,331109066;32682,61532;50120
2004Q4;HU;Hungary;13659,8;21521;69,1676038;42,97954403;2,326688248;31782,09613;53455,7
2005Q1;HU;Hungary;12886,3;18389;69,17435052;42,98373633;2,326461321;29979,47852;46379,2
2005Q2;HU;Hungary;13438;21185;70,83672884;44,01670925;2,271864519;30529,31541;51460
2005Q3;HU;Hungary;14104,5;22113;71,86646532;44,65656957;2,239312177;31584,3786;52917,2
2005Q4;HU;Hungary;14225,3;23316;72,74352035;45,20155628;2,212313208;31470,81908;54907,4
2006Q1;HU;Hungary;13341,8;19543;71,98294024;44,72894505;2,235688767;29828,11239;46686,5
2006Q2;HU;Hungary;13675,7;21217;73,40848899;45,61475621;2,192273034;29980,86833;50012,1
2006Q3;HU;Hungary;14375,1;21323;74,9116813;46,54881372;2,148282459;30881,77517;49098,6
2006Q4;HU;Hungary;14231,7;23687;74,23021808;46,12536435;2,168004555;30854,39042;55380,8
2007Q1;HU;Hungary;13582,3;21097;76,75475814;47,69406956;2,096696736;28477,96408;48168,5
2007Q2;HU;Hungary;13802;23250;76,80727226;47,72670092;2,095263198;28918,82266;53637,5
2007Q3;HU;Hungary;14423,3;23735;78,12576062;48,54598662;2,059902516;29710,59196;53561
2007Q4;HU;Hungary;14386,4;25721;78,77015861;48,94640431;2,043050995;29392,14883;56888,8
2008Q1;HU;Hungary;13623,5;22735;82,32577223;51,15580067;1,954812527;26631,38847;47726,7
2008Q2;HU;Hungary;13955,2;25895;81,07532039;50,37879168;1,984962256;27700,54528;54861,8
2008Q3;HU;Hungary;14228,1;26495;79,66379314;49,50169324;2,020132918;28742,65317;57935,2
2008Q4;HU;Hungary;13729,1;25318;82,92702877;51,529411;1,940639298;26643,23099;53743,5
2009Q1;HU;Hungary;12670,7;19433;84,87737078;52,74131955;1,896046607;24024,23775;38821
2009Q2;HU;Hungary;12945,1;21818;84,53335051;52,52755135;1,903762833;24644,40026;43807,3
2009Q3;HU;Hungary;13033,3;23180;84,1236654;52,27298016;1,913034223;24933,14894;46694,5
2009Q4;HU;Hungary;13047,5;25904;86,0891054;53,49427034;1,86935908;24390,4626;50374,9
2010Q1;HU;Hungary;12433,1;21320;85,94588314;53,40527452;1,872474225;23280,65928;42244,1
2010Q2;HU;Hungary;12489,9;23518;86,65590803;53,84647162;1,857131897;23195,39168;45709,6
2010Q3;HU;Hungary;13186,4;23833;87,42139755;54,32213347;1,840870261;24274,4516;45778,9
2010Q4;HU;Hungary;12939,9;25887;88,3959716;54,92771681;1,82057449;23558,05184;50427,5
2011Q1;HU;Hungary;12328,3;21694;87,38371097;54,29871568;1,841664186;22704,58858;42511,9
2011Q2;HU;Hungary;12778,5;24725;88,32944301;54,8863771;1,821945723;23281,73342;47823,2
2011Q3;HU;Hungary;13337;25159;89,47618722;55,59894397;1,798595312;23987,86568;47707,7
2011Q4;HU;Hungary;13040;24822;89,91469948;55,87142786;1,789823597;23339,29971;46943,9
2012Q1;HU;Hungary;12238,7;20605;90,35369085;56,14420944;1,781127582;21798,68614;38895,4
2012Q2;HU;Hungary;12463,9;22947;90,65195147;56,32954339;1,775267364;22126,75489;43028,4
2012Q3;HU;Hungary;12616,8;25207;91,62216909;56,93241972;1,756468467;22161,01136;46181,1
2012Q4;HU;Hungary;12958,4;26443;92,16232883;57,26806557;1,746173875;22627,61955;48990,5
2013Q1;HU;Hungary;12119;21720;93,09923483;57,85024264;1,72860122;20948,91818;38874,3
2013Q2;HU;Hungary;12506,5;24415;94,22838579;58,55187738;1,707887167;21359,69086;43497,8
2013Q3;HU;Hungary;12506,3;25283;93,96843274;58,39034708;1,712611844;21418,43751;45061,2
2013Q4;HU;Hungary;13037,5;27131;93,60130921;58,16222291;1,719329059;22415,75261;48079,7
2014Q1;HU;Hungary;12258,8;21724;96,77309922;60,13311797;1,662977131;20386,10405;38990,2
2014Q2;HU;Hungary;12910,4;24836;96,911906;60,21937008;1,660595251;21438,94893;43999,8
2014Q3;HU;Hungary;12724,5;26039;97,9707382;60,87730997;1,64264814;20901,87626;44730,3
2014Q4;HU;Hungary;13540,1;27968;97,48432487;60,5750612;1,650844391;22352,59813;48032,8
2015Q1;HU;Hungary;12735,5;23608;98,42305087;61,15836919;1,635099191;20823,80575;40532,8
2015Q2;HU;Hungary;13346,4;26272;98,9947874;61,5136363;1,625655806;21696,65265;45431,7
2015Q3;HU;Hungary;13145,8;27014;100,2864971;62,31628221;1,604717041;21095,28928;46102,4
2015Q4;HU;Hungary;14106,8;29224;102,2513611;63,53721444;1,57388077;22202,42125;49268,8
2016Q1;HU;Hungary;13364,2;24571;100,5872015;62,50313467;1,599919757;21381,64761;40628,5
2016Q2;HU;Hungary;13971,2;27668;101,6833425;63,18425763;1,582672706;22111,83691;45646,8
2016Q3;HU;Hungary;13715;28662;101,6292875;63,15066877;1,583514505;21717,90144;47315,6
2016Q4;HU;Hungary;14835,9;30466;101,7937487;63,25286212;1,580956128;23454,90702;50861,1
2017Q1;HU;Hungary;13869,6;26375;103,9467018;64,59066964;1,548211229;21473,07046;42736,7
2017Q2;HU;Hungary;14641,9;29564;104,7457475;65,0871827;1,536400807;22495,82697;48098,3
2017Q3;HU;Hungary;14350;31122;105,6251561;65,63363191;1,523609118;21863,79084;50118,8
2017Q4;HU;Hungary;15632,4;33540;106,9059316;66,42948348;1,505355676;23532,32207;52976,2
2018Q1;HU;Hungary;14563,2;28864;108,3411516;67,32130422;1,485413884;21632,37948;44722,1
2018Q2;HU;Hungary;15380,4;31930;109,7988788;68,22711048;1,465693026;22542,94501;49330
2018Q3;HU;Hungary;15038,1;33096;110,9846097;68,96390301;1,45003394;21805,75539;50131,3
2018Q4;HU;Hungary;16323;36223;112,3228221;69,79544491;1,432758257;23386,91303;53856
2019Q1;HU;Hungary;15255,9;31333;114,3031694;71,02599822;1,407935158;21479,31797;45990,8
2019Q2;HU;Hungary;16139,1;35215;115,6694189;71,87496184;1,391305087;22454,41192;50783,5
2019Q3;HU;Hungary;15838;36237;115,7565603;71,92910998;1,390257714;22018,90167;51989,7
2019Q4;HU;Hungary;17215,6;38915;116,9028783;72,64141202;1,376625223;23699,42918;54875
2020Q1;HU;Hungary;16146,4;31716;121,0573336;75,22291816;1,329382088;21464,73494;43623,1
2020Q2;HU;Hungary;15114,5;30442;124,0789988;77,10052827;1,297007974;19603,62703;40519
2020Q3;HU;Hungary;15570,1;34503;122,4155796;76,06690854;1,314632104;20468,95332;46281
2020Q4;HU;Hungary;16753,9;37138;125,9647058;78,27227374;1,277591607;21404,64203;49140,4
2021Q1;HU;Hungary;15256,8;30678;126,5555142;78,63939181;1,271627332;19400,96388;40042,5
2021Q2;HU;Hungary;16636;36769;130,7462489;81,24344132;1,230868589;20476,72985;47152,2
2021Q3;HU;Hungary;16649;38249;130,7491685;81,24525554;1,230841104;20492,27353;49051,6
2021Q4;HU;Hungary;18102,6;42012;136,8009438;85,00572328;1,176391379;21295,74257;52289,3
2022Q1;HU;Hungary;17093,4;36743;141,7151963;88,05935415;1,1355977;19411,22572;42729,6
2022Q2;HU;Hungary;18036,5;40460;147,2589266;91,50413157;1,092846829;19711,13183;46040,3
2022Q3;HU;Hungary;17439,1;41045;155,5155757;96,63466948;1,034825291;18046,42174;44680
2022Q4;HU;Hungary;18435,5;44500;160,9314509;100;1;18435,5;46793,5
2000Q1;FR;France;220148;363635;83,30747628;69,1726535;1,445658001;318258,7177;523953,2
2000Q2;FR;France;221807,5;369794;83,7054008;69,50306196;1,438785532;319133,422;530192,8
2000Q3;FR;France;220879,3;362004;84,17028503;69,88906904;1,430838919;316042,6989;519503,3
2000Q4;FR;France;230495,5;383726;84,50951112;70,17073847;1,425095448;328478,0879;548060,4
2001Q1;FR;France;226031,5;380856;84,9438016;70,53134265;1,417809391;320469,5834;538269,5
2001Q2;FR;France;226902,9;389927;85,39303291;70,90435265;1,410350652;320012,653;540742,3
2001Q3;FR;France;225507;375452;85,74010384;71,19253588;1,404641635;316756,5212;529500,7
2001Q4;FR;France;236888,2;396028;86,35750154;71,70517939;1,394599398;330364,1411;555294,1
2002Q1;FR;France;229857,2;389651;86,86747951;72,12862913;1,386412042;318676,79;541578
2002Q2;FR;France;230660,1;397496;87,12621445;72,34346438;1,382294874;318840,2739;547418,6
2002Q3;FR;France;230661,5;387076;87,51037537;72,66244451;1,376226752;317442,5269;538384
2002Q4;FR;France;240990;406759;88,01177485;73,07877128;1,368386444;329767,4492;560997,9
2003Q1;FR;France;234896;400874;88,21832394;73,25027509;1,365182586;320675,9288;547579,7
2003Q2;FR;France;234175,9;404936;88,84735641;73,77257928;1,355517199;317429,4599;547002
2003Q3;FR;France;234223,6;399502;89,30994429;74,15667964;1,348496191;315849,6323;541678,6
2003Q4;FR;France;244350,2;422561;89,65194926;74,44065645;1,343351937;328248,3144;570031,2
2004Q1;FR;France;239847;419975;90,01581456;74,74278454;1,337921789;320896,5273;562100,9
2004Q2;FR;France;238986,3;427483;90,16633166;74,86776332;1,33568836;319211,2191;567382,4
2004Q3;FR;France;237613,2;415785;90,53162035;75,17107329;1,330298952;316096,5909;556705,9
2004Q4;FR;France;250868,7;438610;91,06004578;75,60984051;1,322579169;331793,7167;582755,6
2005Q1;FR;France;245057,9;432560;91,48197167;75,960178;1,316479274;322613,6463;570780,3
2005Q2;FR;France;246107,2;450125;92,06209309;76,44186993;1,308183592;321953,401;579836,5
2005Q3;FR;France;244175,6;429132;92,32895566;76,66345379;1,30440249;318503,2606;564217,6
2005Q4;FR;France;256039,3;455294;92,87353212;77,11563168;1,29675395;332019,9737;592036
2006Q1;FR;France;251790,5;452210;93,3369169;77,50039372;1,290316026;324889,3172;583431,1
2006Q2;FR;France;251080,6;468760;93,76087436;77,85241809;1,284481619;322508,4155;593563,3
2006Q3;FR;France;249154,6;451033;94,43931844;78,41575022;1,275254011;317735,403;577183,2
2006Q4;FR;France;260599,9;481241;95,15633274;79,01110833;1,26564482;329826,9136;609135,4
2007Q1;FR;France;256315,9;473446;95,61252957;79,389902;1,259606039;322857,0555;597783,8
2007Q2;FR;France;256760;491277;96,19942637;79,87721972;1,251921391;321443,3363;605663,3
2007Q3;FR;France;256957,4;476326;96,97589606;80,52194539;1,241897467;319114,7441;593223
2007Q4;FR;France;268771,2;504688;97,55436647;81,00226643;1,234533358;331807,0121;623832,1
2008Q1;FR;France;260918,2;492979;98,39569472;81,70084607;1,223977533;319358,0147;605570,6
2008Q2;FR;France;259710,5;515236;98,96835461;82,17634246;1,21689524;316040,4713;612706,6
2008Q3;FR;France;257668,7;489938;98,93634431;82,14976337;1,21728896;313657,2638;595826,8
2008Q4;FR;France;266235,6;503816;99,21737906;82,38311481;1,21384097;323167,679;612568,7
2009Q1;FR;France;259524,8;477886;99,09425664;82,28088263;1,215349141;315413,2427;580791
2009Q2;FR;France;258660,5;490422;98,86978863;82,09450022;1,218108396;315076,5268;588842,4
2009Q3;FR;France;257506,9;475710;98,73566427;81,98313282;1,219763097;314097,4139;578188
2009Q4;FR;France;270581,4;500251;99,03999845;82,23583046;1,216014959;329031,03;609376,1
2010Q1;FR;France;263859,5;485445;99,41518872;82,547362;1,211425751;319646,1929;588894,4
2010Q2;FR;France;262282,9;510481;99,94899524;82,99059729;1,204955781;316039,2967;601961,9
2010Q3;FR;France;262737,7;491447;100,326699;83,30421586;1,200419438;315395,4422;591853,2
2010Q4;FR;France;276003,2;517558;100,309117;83,28961704;1,200629845;331377,6792;620200,8
2011Q1;FR;France;269202;506899;100,5936797;83,52589779;1,197233465;322297,6432;607775,8
2011Q2;FR;France;265445,3;534542;100,8400612;83,73047559;1,194308277;317023,5188;615879,2
2011Q3;FR;France;263302,1;504473;101,0077194;83,86968718;1,192325897;313941,9126;602309,5
2011Q4;FR;France;273160,9;528250;101,3404174;84,14593611;1,188411522;324627,5609;629720
2012Q1;FR;France;267269,2;512319;101,6086073;84,36862213;1,18527478;316787,4421;612931,4
2012Q2;FR;France;263373,7;539804;102,0749166;84,7558125;1,179860083;310744,1156;615746,9
2012Q3;FR;France;261698,1;507354;102,3476934;84,98230707;1,176715524;307944,2169;603778,3
2012Q4;FR;France;273799,1;532185;102,4289846;85,04980557;1,175781641;321927,9552;631037,4
2013Q1;FR;France;266573,8;512997;102,7520807;85,31808182;1,172084485;312447,0151;609062,8
2013Q2;FR;France;264641,9;547736;102,9408242;85,47480108;1,169935452;309613,9408;620023,2
2013Q3;FR;France;264140,6;515141;102,9660654;85,49575958;1,169648653;308951,6969;609861,5
2013Q4;FR;France;275994,5;542456;102,9930655;85,51817856;1,169342024;322731,9672;638671,9
2014Q1;FR;France;267071,9;521854;103,2999777;85,77301679;1,165867819;311370,5335;617469,6
2014Q2;FR;France;266854,8;552448;103,3538149;85,81771942;1,165260516;310955,3619;624168,3
2014Q3;FR;France;267200,9;523453;103,4473212;85,89536045;1,164207234;311077,2207;616399,4
2014Q4;FR;France;278262,3;550187;103,8996773;86,27096505;1,159138534;322544,5546;643366,4
2015Q1;FR;France;272678,8;532151;104,3181609;86,61844437;1,154488524;314804,5453;624944,5
2015Q2;FR;France;270811,4;568241;104,5075237;86,77567786;1,152396645;312082,1487;631746,8
2015Q3;FR;France;270740,7;535557;104,8382264;87,05027008;1,148761513;311016,4963;621636,4
2015Q4;FR;France;280918,8;564045;105,063794;87,23756552;1,14629517;322015,8636;650840,3
2016Q1;FR;France;277463,5;546382;105,2764448;87,41413571;1,143979737;317412,6218;632003,8
2016Q2;FR;France;276273,4;577440;105,1488175;87,30816302;1,145368274;316434,7874;642451,2
2016Q3;FR;France;274193,8;541068;105,2211098;87,36818945;1,144581347;313837,1091;625142,7
2016Q4;FR;France;286776,7;569247;105,2722515;87,4106539;1,144025305;328079,8017;657335
2017Q1;FR;France;281396;561182;105,5669865;87,65538102;1,140831274;321025,3572;644284,1
2017Q2;FR;France;279457,8;590664;105,7407803;87,79968713;1,138956223;318290,2003;651679,4
2017Q3;FR;France;279883,5;560188;105,8119436;87,85877618;1,138190222;318560,6631;642427
2017Q4;FR;France;290411;593375;105,9841562;88,00176937;1,136340789;330005,8647;677138,1
2018Q1;FR;France;285302,6;576554;106,4321423;88,37374544;1,131557789;322836,3793;657621,7
2018Q2;FR;France;281916,6;607202;106,581809;88,49801813;1,129968807;318556,9643;663357,8
2018Q3;FR;France;282136,1;576568;106,9914122;88,83812371;1,125642864;317584,4876;653705,8
2018Q4;FR;France;293269,7;610725;107,2997504;89,09414598;1,1224082;329168,316;689544,7
2019Q1;FR;France;288158,1;592240;107,7247997;89,44707694;1,117979518;322154,8539;668869,6
2019Q2;FR;France;287797,8;628939;108,0181941;89,69069101;1,11494291;320878,1165;678318
2019Q3;FR;France;288481;596476;108,3601679;89,97464192;1,111424262;320624,7825;669988,1
2019Q4;FR;France;298624,5;626202;108,6819153;90,24179826;1,108133946;330915,9456;696069,4
2020Q1;FR;France;277846,7;573062;110,0259901;91,35782322;1,094597009;304130,1666;636852,4
2020Q2;FR;France;242488,1;527871;114,0265788;94,67962996;1,056193397;256114,3301;556441,8
2020Q3;FR;France;283119,9;582367;110,0190086;91,35202625;1,094666469;309921,8612;643242,7
2020Q4;FR;France;282691,7;613959;111,3825951;92,48425232;1,081265161;305664,6866;672078,2
2021Q1;FR;France;275701;600003;112,4245913;93,34945251;1,071243562;295342,9212;646499,5
2021Q2;FR;France;275607,5;638422;112,9111643;93,75346836;1,066627206;293970,4576;658504,3
2021Q3;FR;France;287826,1;629154;112,8953044;93,74029944;1,066777049;307046,2776;665914,2
2021Q4;FR;France;302334,8;662437;113,1743511;93,97200017;1,064146765;321728,5994;699160,4
2022Q1;FR;France;291544,3;647128;114,2012495;94,8246642;1,05457795;307456,1903;674391
2022Q2;FR;France;286509,7;676678;115,3542015;95,78199418;1,044037565;299126,8896;686278,5
2022Q3;FR;France;288823;652080;116,8140332;96,9941355;1,030990167;297773,6731;672688,7
2022Q4;FR;France;298866;693011;118,3291808;98,25220719;1,01778884;304182,4795;702073,8
2023Q1;FR;France;292448;;120,4341197;100;1;292448;682445,1
2000Q1;FI;Finland;17747;31282;76,13461229;66,16149955;1,511453046;26823,7572;48023,4
2000Q2;FI;Finland;18636,7;32915;76,86952155;66,80014073;1,497002834;27899,19272;50655,6
2000Q3;FI;Finland;18144,9;33568;77,47786218;67,32879291;1,485248668;26949,68856;50556,4
2000Q4;FI;Finland;19165,4;36371;78,27073187;68,0178021;1,470203343;28177,03514;54091,7
2001Q1;FI;Finland;17904;34254;79,44320269;69,03668727;1,448505193;25934,03697;49960,4
2001Q2;FI;Finland;19123;35528;79,8125594;69,35766078;1,441801798;27571,57578;52422,5
2001Q3;FI;Finland;18734,1;35696;79,87567817;69,41251142;1,440662468;26989,51474;51744,3
2001Q4;FI;Finland;19733,9;37601;79,86299258;69,40148756;1,440891305;28434,40493;54553,6
2002Q1;FI;Finland;18156,6;35776;80,36151961;69,83471096;1,431952658;25999,39164;50002,4
2002Q2;FI;Finland;19680,7;36844;80,53220075;69,98303404;1,428917757;28122,10169;53698,7
2002Q3;FI;Finland;19270,1;36401;80,45612511;69,91692379;1,430268876;27561,42427;52483,7
2002Q4;FI;Finland;20213;38416;80,6588781;70,09311753;1,426673595;28837,35338;56056,9
2003Q1;FI;Finland;18892;35759;80,84784254;70,25732892;1,423339053;26889,72139;50609,7
2003Q2;FI;Finland;20318,6;36396;80,554371;70,00230014;1,428524488;29025,61767;54309,6
2003Q3;FI;Finland;20169,7;37380;80,34807526;69,82302773;1,432192262;28886,88826;54116,8
2003Q4;FI;Finland;21033,2;39629;80,87616724;70,28194328;1,422840567;29926,89021;57465,7
2004Q1;FI;Finland;19888,2;37454;81,0549268;70,43728656;1,419702616;28235,32957;52844,2
2004Q2;FI;Finland;21095,5;38208;81,14641026;70,51678631;1,418102061;29915,57203;56271,7
2004Q3;FI;Finland;20589,3;39626;81,092146;70,4696303;1,419051009;29217,26695;55734,6
2004Q4;FI;Finland;21771,3;42938;81,27019163;70,62435317;1,415942172;30826,9018;60289,4
2005Q1;FI;Finland;20250,9;39087;81,49141631;70,81659893;1,412098315;28596,26176;54819,1
2005Q2;FI;Finland;21902,2;39107;81,90886056;71,17936084;1,404901629;30770,43646;58071,6
2005Q3;FI;Finland;21363,5;41291;81,74483606;71,03682243;1,407720624;30073,83955;57436,4
2005Q4;FI;Finland;22458,9;44020;82,43956435;71,64054607;1,39585759;31349,42603;61040,9
2006Q1;FI;Finland;21238,1;41167;81,83904499;71,11869064;1,406100128;29862,89512;57356,2
2006Q2;FI;Finland;22663,7;41335;82,31050404;71,52839178;1,398046251;31684,90083;60234,8
2006Q3;FI;Finland;22214,4;43367;82,94202843;72,0771908;1,387401463;30820,29107;59419,6
2006Q4;FI;Finland;23292,7;46652;83,48712325;72,55088193;1,378342997;32105,32991;63669,8
2007Q1;FI;Finland;22153,9;43900;84,20828077;73,17757276;1,366538903;30274,1662;59816,1
2007Q2;FI;Finland;23283,6;44471;84,67117372;73,5798299;1,359068105;31643,99813;63675,1
2007Q3;FI;Finland;23073,4;46778;85,01471624;73,8783707;1,353576142;31231,60376;62562,3
2007Q4;FI;Finland;23971,2;50584;85,77487881;74,53895719;1,341580346;32159,2908;67384,9
2008Q1;FI;Finland;22944,4;46665;86,52284853;75,18894799;1,329982699;30515,65504;61563,6
2008Q2;FI;Finland;24097,5;46572;87,45705395;76,0007789;1,315775989;31706,91189;65030,9
2008Q3;FI;Finland;23315,2;48841;88,1150847;76,57261213;1,305949963;30448,48458;63189,7
2008Q4;FI;Finland;24046,1;50450;87,9314135;76,4130006;1,308677833;31468,59803;65651,1
2009Q1;FI;Finland;21812;44002;89,57925253;77,844984;1,284604285;28019,78866;56179,6
2009Q2;FI;Finland;22939,9;44251;88,93545024;77,2855154;1,293903515;29682,01723;59000,7
2009Q3;FI;Finland;22635,8;45669;88,65669896;77,04327863;1,29797176;29380,62918;58293,2
2009Q4;FI;Finland;23902,6;47798;89,05172583;77,38655969;1,292214054;30887,27564;61385,3
2010Q1;FI;Finland;22089;43906;88,72853169;77,10570177;1,29692095;28647,68687;56704
2010Q2;FI;Finland;23656,3;46071;88,9898359;77,33277691;1,293112752;30590,2632;61312,9
2010Q3;FI;Finland;23469,5;46920;89,38155694;77,67318518;1,287445594;30215,70436;59598,4
2010Q4;FI;Finland;24895,2;51459;90,24403864;78,42268769;1,275141199;31744,89517;64667,5
2011Q1;FI;Finland;22828;46753;90,68510394;78,80597646;1,268939292;28967,34617;59788,6
2011Q2;FI;Finland;24709,3;48706;91,51630908;79,52829942;1,257414037;31069,82066;62631,8
2011Q3;FI;Finland;24230,2;49411;92,05267349;79,99440376;1,250087447;30289,86887;61314,3
2011Q4;FI;Finland;25258,8;51777;92,49555621;80,37927188;1,244101839;31424,51954;64721,9
2012Q1;FI;Finland;23991,1;48185;93,69188425;81,41888914;1,228216217;29466,25808;59941,9
2012Q2;FI;Finland;24103,9;50031;94,13942823;81,80780792;1,22237721;29464,05803;61772,8
2012Q3;FI;Finland;24047,9;49625;94,71112117;82,30461301;1,214998727;29218,16788;60126,6
2012Q4;FI;Finland;25276;52163;95,12812282;82,66699029;1,209672684;30575,68675;63158,2
2013Q1;FI;Finland;23185,3;47701;96,14688684;83,55230321;1,196855097;27749,44449;58063
2013Q2;FI;Finland;24528,9;50943;96,70869277;84,0405164;1,189902255;29186,99343;61470,4
2013Q3;FI;Finland;24186;50874;96,99219709;84,2868836;1,186424218;28694,85615;60266,8
2013Q4;FI;Finland;25071,2;52949;97,46564712;84,69831492;1,180661033;29600,58889;62989,4
2014Q1;FI;Finland;23359,4;49042;97,98382482;85,14861489;1,174417225;27433,68172;57928,1
2014Q2;FI;Finland;24558,6;51164;98,25369922;85,3831376;1,171191441;28762,82213;61027,3
2014Q3;FI;Finland;24367,3;51368;98,54118451;85,63296427;1,167774593;28455,51384;60066,8
2014Q4;FI;Finland;25219,1;54740;98,86095687;85,91084865;1,163997348;29354,96552;62888,4
2015Q1;FI;Finland;23679,8;49669;99,75469058;86,68750937;1,153568729;27316,27679;57656,5
2015Q2;FI;Finland;24969,2;51757;99,92826534;86,83834702;1,151564987;28753,65648;61531,6
2015Q3;FI;Finland;24815,8;53172;100,1189397;87,00404438;1,149371856;28522,58211;60242
2015Q4;FI;Finland;25769,6;56251;100,1933728;87,06872718;1,148517995;29596,84933;63809,4
2016Q1;FI;Finland;24208,5;51241;99,94807314;86,85556014;1,151336769;27872,13618;59346,8
2016Q2;FI;Finland;25748,8;53020;99,97778025;86,88137581;1,150994664;29636,73142;63180,4
2016Q3;FI;Finland;25374,3;54283;100,1885894;87,06457043;1,148572829;29144,23154;62134,3
2016Q4;FI;Finland;26299,2;57410;100,2318195;87,10213767;1,148077449;30193,51844;65420,9
2017Q1;FI;Finland;24560,4;53436;100,6269989;87,44555127;1,143568753;28086,506;61489,7
2017Q2;FI;Finland;25698,3;55044;100,6155438;87,43559673;1,143698948;29391,11868;65143,9
2017Q3;FI;Finland;25505,2;56091;100,8603374;87,64832401;1,140923128;29099,47257;63899,7
2017Q4;FI;Finland;26721,5;59804;101,5118066;88,2144552;1,133601061;30291,52075;67522,9
2018Q1;FI;Finland;24943;55473;101,9902425;88,63021932;1,128283341;28142,77138;62913,1
2018Q2;FI;Finland;26520,3;56318;102,4792806;89,05519671;1,122899097;29779,62093;66173,6
2018Q3;FI;Finland;25939,2;57898;103,2493778;89,72441653;1,114523826;28909,85643;64354,8
2018Q4;FI;Finland;26966;62386;103,9908961;90,36880098;1,106576594;29839,94444;67533,3
2019Q1;FI;Finland;24967,4;56943;103,8919374;90,28280517;1,107630626;27654,65689;63137,2
2019Q2;FI;Finland;26485,1;57355;104,1917208;90,54331904;1,104443719;29251,30234;66877,4
2019Q3;FI;Finland;26549,2;60578;104,5603002;90,86361704;1,100550509;29218,73558;65589,5
2019Q4;FI;Finland;27282,8;63844;105,2250496;91,44128883;1,093597884;29836,41236;68575,1
2020Q1;FI;Finland;25068,4;58419;106,2312365;92,31567211;1,08323969;27155,08584;63277,4
2020Q2;FI;Finland;23858,4;56755;106,6675356;92,694819;1,078808946;25738,65536;62292,6
2020Q3;FI;Finland;25874,2;60555;105,998084;92,11306103;1,085622374;28089,61043;64141,8
2020Q4;FI;Finland;26329;63462;105,8357678;91,97200715;1,087287351;28627,18866;68279,5
2021Q1;FI;Finland;24308,7;58004;106,61539;92,64950419;1,079336591;26237,26939;62277,7
2021Q2;FI;Finland;26384,9;62785;108,0619643;93,90658712;1,064888024;28096,96403;66859
2021Q3;FI;Finland;26849,6;64219;108,9552752;94,68288046;1,056157138;28357,39668;66140,8
2021Q4;FI;Finland;27511;66607;110,1808953;95,74795266;1,044408755;28732,72925;70822,4
2022Q1;FI;Finland;25005,3;62522;110,9715143;96,435006;1,036967841;25929,69196;65109,1
