Date;Soybean;Soybean Meal;Soybean Oil;Corn;Live Cattle;Feeder Cattle
11/06/2024;1184;369,5;43,29;452,5;183,925;258,65
10/06/2024;1188,25;368;43,66;451,75;183,925;258,65
07/06/2024;1179,25;360,7;43,63;448,75;182,175;254,925
06/06/2024;1200;362,8;44,35;452;181,825;252,85
05/06/2024;1177,25;359,5;43,13;439,25;181,775;254,825
04/06/2024;1179;355,1;43,62;442,5;182,175;256,025
03/06/2024;1184,5;359,5;44,14;443,5;182,025;256,2
31/05/2024;1205;364,7;45,52;446,25;181,55;256,4
30/05/2024;1209,75;363,6;45,72;448,75;182,55;259,075
29/05/2024;1214;369,1;45,88;455,25;183,35;260,25
28/05/2024;1229,5;376,6;45,52;462,5;184,55;264,6
24/05/2024;1248;386,5;44,95;464,75;183,7;260,225
23/05/2024;1239,25;376,7;45,19;464;183,525;250,325
22/05/2024;1246,25;378,2;45,88;461,25;184,175;250,375
21/05/2024;1236,25;372,3;45,81;458;182,975;248,95
20/05/2024;1248;374,1;46,32;460,5;181,475;246,7
17/05/2024;1228;368,8;45,27;452,5;181,05;246,725
16/05/2024;1216,25;367,7;44,52;457;179,025;244,85
15/05/2024;1213,5;371,7;43,55;462,5;178,25;243,15
14/05/2024;1199;363,6;42,68;453,75;178,175;243,275
13/05/2024;1205,5;361,6;44,52;458,5;175,575;239,375
10/05/2024;1205;367;43,81;455,75;176,15;238,8
09/05/2024;1192,75;368;42,01;442,75;175,95;238,65
08/05/2024;1212,75;374,8;43,15;445,5;176,475;240,2
07/05/2024;1232,25;377,4;43,85;453,75;177,625;242,15
06/05/2024;1234,75;381,2;43,17;457;176,975;241,4
03/05/2024;1201,75;366,5;42,42;447;176,675;243,3
02/05/2024;1190;357,1;42,57;452;176,8;243,6
01/05/2024;1155,75;342,6;42,57;443,25;173,85;241,425
30/04/2024;1145,5;346,3;42,29;439,5;185;244,575
29/04/2024;1160,75;348,3;43,69;439,25;185,4;248,025
26/04/2024;1159,5;340;44,93;440;184,675;248,7
25/04/2024;1162,75;343,9;44,82;441;183,95;244,875
24/04/2024;1166;346;44,66;437,75;182,1;243,1
23/04/2024;1167,5;345,2;45,31;443;183,35;243,75
22/04/2024;1161;344,3;45,04;439,75;183,825;242,9
19/04/2024;1150,5;343,7;44,38;433,5;181,475;241,325
18/04/2024;1134,25;338;44,12;426,75;181,175;241,6
17/04/2024;1149,5;338,7;45;430,25;180,9;240,425
16/04/2024;1145;335,3;44,91;431;181,5;240,35
15/04/2024;1158,25;338,5;45,47;431,5;180,3;239,55
12/04/2024;1174;344,4;45,89;435,5;178,9;237,6
11/04/2024;1159,25;335,6;46,02;428,75;180,25;239,175
10/04/2024;1164,75;330,9;47,6;434,25;179,075;238,275
09/04/2024;1174,5;335,6;47,52;431,25;180,7;240,7
08/04/2024;1181,5;336;47,9;435,5;179,4;239,3
05/04/2024;1185;333,1;48,89;434,25;178,25;237,7
04/04/2024;1180;333,5;48,15;435,25;181,475;242,7
03/04/2024;1182,25;330;48,85;431,75;180,925;240,95
02/04/2024;1174;328,3;48,6;426,5;181,775;243,5
01/04/2024;1185,75;333,4;48,24;435,5;180,075;240,425
28/03/2024;1191,5;337,7;47,95;442;185;247,75
27/03/2024;1192,5;339;47,67;426,75;183,6;248,05
26/03/2024;1199;339,8;48,42;432,5;183,1;247,725
25/03/2024;1209,25;341,7;49,02;437,75;186,2;249,45
22/03/2024;1192,5;339,1;47,64;439,25;187,5;249,95
21/03/2024;1212;344,3;48,79;440,75;188,375;250,875
20/03/2024;1209,5;342,5;49;439;187,8;250,25
19/03/2024;1185,5;333,9;48,14;439,5;188,05;250,675
18/03/2024;1187,75;331,9;48,7;436;188,575;251,2
15/03/2024;1198,25;334,7;49,42;436,75;187,25;249,275
14/03/2024;1180,75;333,2;47,94;422,5;186,95;247,475
13/03/2024;1181,75;331;47,99;426,5;189,925;250,275
12/03/2024;1182;333,8;47,23;429;188,25;248,975
11/03/2024;1165;337,1;46,05;428,25;187,6;248,25
08/03/2024;1170,5;341,3;45,6;426,25;187,6;249,2
07/03/2024;1157;339,9;45,83;426;188,725;251,025
06/03/2024;1140,25;334,9;44,78;418;187,25;251,025
05/03/2024;1140,75;331,2;44,51;413,5;188;252,3
04/03/2024;1147;335,2;44,65;417,5;186,675;251,55
01/03/2024;1143;334;44,62;412,25;188,45;252,975
29/02/2024;1128,25;333,3;44,66;415,75;184;249
28/02/2024;1134;331,3;44,66;413,25;184,65;249,6
27/02/2024;1131,25;327,8;44,91;408,25;185,6;253
26/02/2024;1136;334,4;44,4;407;185,725;253,05
23/02/2024;1133;331,5;44,02;399,75;185,6;254,575
22/02/2024;1147,75;334,9;44,21;406;183,5;252,05
21/02/2024;1160,75;342;44,83;411;183,975;251,35
20/02/2024;1179;347,6;45,41;418,75;184,4;251,375
16/02/2024;1172,25;345,6;45,59;416,5;184,775;251,025
15/02/2024;1162,25;339,5;46;417,75;183,4;247,1
14/02/2024;1170,5;343,3;46,35;424,25;182,4;246,225
13/02/2024;1186,25;344,8;47,3;430,75;183,75;248
12/02/2024;1193;348,9;46,9;430,5;184,25;248,825
09/02/2024;1183,5;346,8;47,26;429;184,625;247,15
08/02/2024;1193,5;347,1;47,94;433,25;183,775;246,85
07/02/2024;1189;351,2;46,76;434,25;182,225;245,55
06/02/2024;1199,5;358,8;45,94;438,75;183;246,675
05/02/2024;1196,25;361,1;45,33;442,75;179,725;242,75
02/02/2024;1188,5;356,8;44,73;442,75;180,55;244,8
01/02/2024;1203,25;361,7;45,6;447,25;179,75;244,875
31/01/2024;1222,25;368,3;46,02;448,25;177,35;240,15
30/01/2024;1218,75;363;46;447,75;178,025;241,325
29/01/2024;1194,25;354,3;45,55;440,25;177,375;238,625
26/01/2024;1209,25;349;46,93;446,25;178,45;239,7
25/01/2024;1223;358,2;46,53;451,75;177,725;232,025
24/01/2024;1240,25;363,3;47,32;452,25;175,35;231,825
23/01/2024;1239,5;361,1;48,21;446,5;174,65;231
22/01/2024;1224,25;355,8;48,16;445,75;173,775;229,825
19/01/2024;1213,25;356,5;46,9;445,5;174,375;230,1
18/01/2024;1213,5;361,3;47,62;444;174,825;230,925
17/01/2024;1205,75;358,7;47,7;442,25;173,1;228,425
16/01/2024;1227,25;371,1;47,25;443,5;173,125;227,55
12/01/2024;1205,75;351,3;47,75;447;171,375;226,575
11/01/2024;1231,25;361,4;48,37;457,75;171,8;226,275
10/01/2024;1228,75;361,3;47,86;459,5;170,75;224,625
09/01/2024;1241,5;366;48,12;459,25;170,775;223,775
08/01/2024;1239,5;368,1;47,44;455;169,95;223,875
05/01/2024;1249,75;368,6;47,17;460,75;170,575;223,125
04/01/2024;1262;381,2;47,88;466,5;171,125;224,675
03/01/2024;1269,5;381;48,1;465,25;171,85;226,075
02/01/2024;1274;378,9;47,79;463,75;171,925;225,425
29/12/2023;1293,5;386;47,84;471,25;173,675;222,3
28/12/2023;1305,25;393;47,49;474,25;171,2;222,475
27/12/2023;1316,75;398,9;48,24;476,5;170,725;224,475
26/12/2023;1313,25;403,2;47,91;480,25;170,575;223,55
22/12/2023;1299,75;399,6;48,53;473;170,05;222,75
21/12/2023;1297,25;395,4;49,04;472,5;170,55;221,7
20/12/2023;1308,25;399,9;50,56;469,75;170,025;224,05
19/12/2023;1312,5;403,2;50,73;472,75;168,45;221,9
18/12/2023;1327;412,8;50,64;477;168,825;223,175
15/12/2023;1315,75;405,6;49,99;483;168,225;220,9
14/12/2023;1314;421,1;49,28;456,75;167,5;219,35
13/12/2023;1307,5;421,1;49,82;456,75;166,95;217,375
12/12/2023;1323,75;429,2;50,39;462,5;167,7;219,25
11/12/2023;1336;430,7;51,06;460,5;166,975;217,95
08/12/2023;1304;424,2;50,15;465,75;165,45;215,3
07/12/2023;1311,75;424,5;51,11;468,25;162,35;210,275
06/12/2023;1295,5;424,4;49,29;464,75;163,45;210,15
05/12/2023;1305,5;433,7;50,22;468,5;168,5;214,7
04/12/2023;1306,25;422,3;51,19;460,25;167,25;210,525
01/12/2023;1325;425,3;51,38;464,5;169,275;214,425
30/11/2023;1342,75;442,2;52,29;461,75;170,875;219,95
29/11/2023;1347;444,3;52,68;449,75;171,9;222,2
28/11/2023;1346,5;450,3;53,34;451,5;171,65;221,05
27/11/2023;1329,75;458,7;51,91;455,5;168,775;212,8
24/11/2023;1330,75;457,4;51,53;463,25;170,25;219,325
22/11/2023;1356,5;458,1;53,6;468,75;174,475;227,125
21/11/2023;1377,25;459,2;54,19;470;175;228,325
20/11/2023;1367,25;460,2;53,11;469,5;175,475;229,85
17/11/2023;1340,25;453,3;52,01;467;175,75;228,5
16/11/2023;1360,25;466,8;51,63;474,75;174,75;229,375
15/11/2023;1385;469,2;53,05;470,75;177,775;229,425
14/11/2023;1368,75;473,6;52,75;478,25;175,85;230,05
13/11/2023;1368;469,1;51,54;477,25;174,925;230,725
10/11/2023;1333,5;449,4;51,2;464;174,175;229,725
09/11/2023;1327,75;449,9;50,45;468;174,35;229
08/11/2023;1349;449,8;49,95;476;179,4;234,55
07/11/2023;1348,75;447,4;49,49;468,5;178,775;232,225
06/11/2023;1340,5;437,5;50,8;477,25;181,325;237,175
03/11/2023;1327,5;442,1;49,36;477,25;183,875;240,6
02/11/2023;1304;426,3;50,32;470;184,675;242,625
01/11/2023;1291,25;430,4;49,9;475;183,625;238,575
31/10/2023;1287;431;51,42;478,75;183,75;237,7
30/10/2023;1282,75;426,5;52,39;478,25;184,125;237,675
27/10/2023;1297,25;442,4;52,27;480,75;184;236,9
26/10/2023;1279,5;429,5;51,74;479,25;181,7;240,55
25/10/2023;1288,25;429,2;52,6;480;181,125;239,975
24/10/2023;1295,25;434,2;51,32;484;180;239,425
23/10/2023;1286,75;420,5;51,94;490,25;178,25;237,625
20/10/2023;1302,25;423,9;53,39;495,5;184,275;241,825
19/10/2023;1315,5;423;53,11;505;184,4;243,575
18/10/2023;1311;413,8;54,86;492;185,725;247,125
17/10/2023;1296,75;399,8;55,35;489;185,5;248,8
16/10/2023;1286,25;390,2;55,9;490;185,2;248,325
13/10/2023;1280,25;387,6;55,35;493,25;185,125;249,875
12/10/2023;1290;387,6;54,47;496;185,4;252,025
11/10/2023;1252,5;374,3;53,52;488;184,5;250,175
10/10/2023;1271,5;372;53,99;485,5;182,575;247,95
09/10/2023;1264,25;370,9;56,13;488,25;182,375;246,9
06/10/2023;1266;367,6;57,29;492;183,075;248,375
05/10/2023;1280,75;373,6;57,86;497,5;181,95;247,5
04/10/2023;1273;368,7;58,43;486;182,2;247,775
03/10/2023;1272,75;363,2;59,45;487,5;182,125;248,6
02/10/2023;1277;367,6;59,85;488,75;184,425;253,325
29/09/2023;1275;375,9;57,44;476,75;184,2;252,475
28/09/2023;1300,5;392,4;58,53;488,5;186,5;252,325
27/09/2023;1303,25;390,1;59,61;483,25;184,9;251,525
26/09/2023;1302,75;394;58,86;479,75;184,8;252,6
25/09/2023;1297,75;392;58,75;481,25;186,975;253,875
22/09/2023;1296,25;388,2;60,85;477,25;187,075;254,1
21/09/2023;1293,75;390,3;59,65;475,25;184,975;253,275
20/09/2023;1320;397,2;60,68;482,25;186,775;254,175
19/09/2023;1315,5;391,5;61,76;476,25;185,675;253,5
18/09/2023;1316,75;390,4;62,39;471,5;186,325;254,25
15/09/2023;1340,25;393,6;63,38;476,25;186,925;257,375
14/09/2023;1343,75;401,9;64,43;462,5;185,475;255,175
13/09/2023;1336;401,9;64,43;464;183,15;253,5
12/09/2023;1331,75;405,2;62,72;463,25;184,15;255,325
11/09/2023;1352,5;412;63,15;471,25;184,225;256,225
08/09/2023;1349,5;411,9;63,15;468,5;183,225;255,35
07/09/2023;1345;403,4;63,86;470,75;183,65;255,575
06/09/2023;1360,25;408,1;65,35;471,5;182,7;253,15
05/09/2023;1349;406,3;66;471;179,95;251,375
01/09/2023;1356,25;412,7;66,55;464,75;180,15;251,85
31/08/2023;1360;418,7;65,52;461;179,725;249,1
30/08/2023;1381,25;423;65,54;461,75;178,8;250,05
29/08/2023;1382;419,3;66,56;469,5;181;250,7
28/08/2023;1395,25;425,7;66,9;478,5;180,7;250,25
25/08/2023;1381;422,8;66,73;470,75;180,675;247,625
24/08/2023;1365,75;422,7;65,54;472,25;179,85;246,5
23/08/2023;1359,5;413;66,15;476,25;178,05;245,025
22/08/2023;1351,5;406,3;65,21;466,5;177,95;245,5
21/08/2023;1370;409,8;67,99;469,25;178,975;246,775
18/08/2023;1362,75;403,9;68,29;479,5;178,525;245,575
17/08/2023;1336,75;399,6;67,76;473;178,05;244,275
16/08/2023;1334,75;404,5;66,77;469,5;178,775;245,375
15/08/2023;1323,25;403,8;65,9;464;179,1;245,875
14/08/2023;1391;462,3;66,32;475,75;179,75;246,225
11/08/2023;1401,25;436,9;66,34;474,5;180,375;247,75
10/08/2023;1412;429,6;66,6;483,25;181,1;248
09/08/2023;1431,5;426,3;66,79;481;180,575;247,15
08/08/2023;1430;433,2;66,58;485,75;179,7;246
07/08/2023;1414,5;446,2;66,66;482,25;179,7;246,975
04/08/2023;1444;444,1;68;484,25;180,9;249,525
03/08/2023;1428,75;451,2;66,99;480,75;178,5;247,95
02/08/2023;1429,75;451,8;67,31;488,25;178,025;246,825
01/08/2023;1446,75;456,1;67,09;497;179,5;248,475
31/07/2023;1445,75;451,2;65,58;504;178,05;245,6
28/07/2023;1486,75;455,2;67,6;521;178,15;245,6
27/07/2023;1532;464,5;68,61;533,25;178,05;244,65
26/07/2023;1546,25;464,7;70,27;540,25;178,675;244,2
25/07/2023;1515,5;453,8;72,56;557,5;178,3;243,225
24/07/2023;1523,25;447,3;71,99;560,5;178,75;243,25
21/07/2023;1501;442,8;69,4;527;180,025;245,925
20/07/2023;1495;440,5;67,64;537,25;180,325;245,1
19/07/2023;1491,5;443,8;66,05;545,5;181,325;246,8
18/07/2023;1492;442,7;64,05;528,75;181,275;248
17/07/2023;1484;434,4;64,76;499,25;180,125;249,25
14/07/2023;1495,75;430;67,89;599,75;180,175;246,65
13/07/2023;1518;430,9;69,67;593,5;176,9;245
12/07/2023;1488,5;421,4;68,68;549,75;176,875;246,575
11/07/2023;1520,5;422,3;68,53;571,75;178,825;247,15
10/07/2023;1508;412,3;69,22;570,75;177,2;246,25
07/07/2023;1485,5;409,6;66,55;560,5;177;245,425
06/07/2023;1525,75;415,6;65,95;566,75;174,575;242,275
05/07/2023;1547,25;417,9;68,58;548,25;174,95;244,7
03/07/2023;1562;418,6;67,02;557,25;176,825;247,9
30/06/2023;1557,25;419,2;65,01;554,5;181,5;247,575
29/06/2023;1483;403;60,83;581;179,75;242,375
28/06/2023;1451;401,8;59,62;590;179,625;240,25
27/06/2023;1495;407,3;60,55;623;179,3;238,5
26/06/2023;1521;414,6;59,51;637,25;177,7;233,675
23/06/2023;1494,5;410,7;57,94;630,75;177,5;233,95
22/06/2023;1500,5;424,7;55,77;660,5;177,65;230,675
21/06/2023;1514,75;439,2;55,63;671;177,25;227,725
20/06/2023;1477,25;412,8;59,63;643,75;177,125;232,15
16/06/2023;1466,5;416,4;59,69;640,25;178,35;234,925
15/06/2023;1428,25;394,2;58,43;623,25;177,575;234,125
14/06/2023;1388,25;389,7;55,96;607,75;177,45;235,9
13/06/2023;1399,25;397,5;55,43;612,5;179,425;240,45
12/06/2023;1372,75;397,4;53,98;617,25;179,075;239,05
09/06/2023;1386,5;397,2;54,59;604,25;178,225;239
08/06/2023;1363,25;404;52,5;610,25;178,775;238,65
07/06/2023;1360,75;405,2;50,47;604,25;179;239,1
06/06/2023;1353,25;396,7;50,92;608;179,825;243,25
05/06/2023;1350;401,2;49,26;597,5;177,15;242,6
02/06/2023;1352,5;397,8;49,5;609;176,425;241,9
01/06/2023;1329,5;401,4;47,86;592,5;174,9;241,65
31/05/2023;1299,75;393,4;46,2;594;169,125;239,175
30/05/2023;1296,5;392,6;46,2;594;168,875;237,775
26/05/2023;1337,25;402,2;48,82;604;167,35;233,925
25/05/2023;1324;397,2;48,52;590,75;167,3;208,975
24/05/2023;1324,5;402,2;48;587,25;166,1;208,975
23/05/2023;1322,5;406,4;47,76;577,5;164,275;207,8
22/05/2023;1341,25;412,2;48,77;571;165,05;206,575
19/05/2023;1307,25;409,1;47,27;554,5;165,725;206,275
18/05/2023;1333,25;414,1;47,29;555,25;165,525;206,1
17/05/2023;1337;425,3;46,41;561,5;164,825;204,55
16/05/2023;1364;426,9;47,45;581,25;163,875;205,7
15/05/2023;1400,75;430,9;49,69;592,5;164,325;206,5
12/05/2023;1435;428,1;49,89;633,25;164,4;205,475
11/05/2023;1443,25;426,6;50,91;632,5;162,95;204,125
10/05/2023;1436,5;417,9;51,85;645,5;163;205,375
09/05/2023;1451,75;416,4;52,72;642,25;163,925;205,925
08/05/2023;1468,75;425,5;53,34;656,5;162,425;203,425
05/05/2023;1469;428,9;54,09;653,25;161,925;202,525
04/05/2023;1448,5;427,3;52,27;646,5;161,575;203,65
03/05/2023;1448;427,8;52,37;645,25;161,65;203,425
02/05/2023;1439,5;429,8;51,39;638;162,9;205,95
01/05/2023;1454,75;435,3;51,55;639,5;164,875;209,7
28/04/2023;1444,25;435,3;51,61;636;175,175;210,975
27/04/2023;1426,75;427,9;50,78;627;175,45;202,675
26/04/2023;1436;426;52,08;641,5;174,525;202,675
25/04/2023;1445,25;434,8;51,71;646,5;174,3;202,075
24/04/2023;1465,25;439,5;52,56;651,25;174,3;202,55
21/04/2023;1483,5;445,7;53,4;663,25;173,975;203,775
20/04/2023;1497,5;451,3;54,43;663,75;174,1;205,025
19/04/2023;1506,5;454,4;55,02;672,25;175,425;204,675
18/04/2023;1519,25;461,1;55,36;677,5;176,475;205,925
17/04/2023;1517;465,7;54,57;676,5;175,75;205,55
14/04/2023;1500,5;459,7;53,66;666,25;174,75;203,4
13/04/2023;1501;463,6;53,72;652,25;175,5;202,675
12/04/2023;1504,25;460,2;54;656;174,275;202,225
11/04/2023;1497,25;457,8;54,89;651;172,3;202,1
10/04/2023;1487,25;450,7;54,48;654;171,375;200,925
07/04/2023;1492,5;454,3;54,53;643,5;171,075;200,625
06/04/2023;1492,5;454,3;54,53;643,5;171,075;200,625
05/04/2023;1511;450,6;55,22;652,75;168,4;197,825
04/04/2023;1517,5;457,4;55,74;653,75;167,6;197,95
03/04/2023;1522;464,2;56,68;657,75;168,125;198,95
31/03/2023;1505,5;466;55,49;660,5;168,35;200,825
30/03/2023;1474,5;459,9;54,37;649,5;167,55;192,4
29/03/2023;1477,25;458,2;55,38;650,5;165,825;191,45
28/03/2023;1467,75;457,9;55,05;647,25;164,95;191,725
27/03/2023;1442,25;446;54,55;648,25;164,9;192,35
24/03/2023;1428,25;445,1;53,27;643;163;189,65
23/03/2023;1419,5;438,3;52,17;631,75;162,15;189,025
22/03/2023;1448,5;451,6;54,64;633,5;162,3;188,25
21/03/2023;1467;460,6;56,24;630;162,425;188,775
20/03/2023;1486;462,7;57,99;633;162,025;188,2
17/03/2023;1476,5;466;57,46;634,25;162,325;188,85
16/03/2023;1491,5;474;57,73;632,75;162,35;189,5
15/03/2023;1489,25;478,4;56,34;626,5;161,55;188,2
14/03/2023;1499,75;492,2;55,84;627,5;163,05;189,925
13/03/2023;1500;492,2;55,34;624,5;163,55;190,825
10/03/2023;1513;498,8;56,1;624,25;164,275;191,475
09/03/2023;1520;498,9;56,57;618,5;164,8;193,075
08/03/2023;1526,75;498,4;58,49;634,5;165,45;193,75
07/03/2023;1525,25;501,5;58,16;642;165,975;192,125
06/03/2023;1541;507,9;59,88;644,5;166,1;192,075
03/03/2023;1530,5;498,1;60,61;645,25;165,425;190
02/03/2023;1519,75;489,3;61,39;637,75;164,1;188,575
01/03/2023;1504,25;490,4;60,54;640,5;165,125;188,3
28/02/2023;1490,5;487,6;59,75;629,5;167,5;189,8
27/02/2023;1518,25;498,7;60,04;642,75;165;189,175
24/02/2023;1529;497,1;61,11;650;165,2;189,075
23/02/2023;1534,25;493,1;62,04;660,25;165,15;189,225
22/02/2023;1539,5;492,6;62,83;674;164,9;187,975
21/02/2023;1548,75;497,7;62,77;680,5;164,75;186,875
17/02/2023;1527,25;491,1;61,51;677,75;163,575;186,525
16/02/2023;1526,5;491,4;61,9;676;162,775;186,225
15/02/2023;1525,75;491,1;61,24;676,25;162,55;187,325
14/02/2023;1537,5;501;60,4;682,25;162,15;186,65
13/02/2023;1542,75;504;60,14;685;162,275;187,2
10/02/2023;1542,5;499,4;60,54;680,5;161,2;186,4
09/02/2023;1519,25;495,5;59,04;670,75;160,825;186,825
08/02/2023;1519,75;481,9;60,58;678,5;160,8;186,45
07/02/2023;1515,25;481,4;60,89;674;160,575;187,2
06/02/2023;1521,25;489;59,31;679;160,825;187,7
03/02/2023;1532;496,5;59,06;677,5;160,275;186,1
02/02/2023;1534,25;491,8;60,94;675,25;159,75;185,925
01/02/2023;1520,25;484,7;60,79;681;158,425;183,25
31/01/2023;1538;484,2;62,33;679,75;158,85;186,15
30/01/2023;1535,25;488,7;61,32;683,75;158,75;183,925
27/01/2023;1509,5;473,5;60,62;683;156,725;183,475
26/01/2023;1523,5;477,1;60,79;682,5;156,725;179,575
25/01/2023;1502,5;465,5;60,54;674,75;157,6;179,4
24/01/2023;1488,5;459,8;60,98;677;157,85;178,95
23/01/2023;1490,25;461,9;62,04;666,25;157,475;179,175
20/01/2023;1506,5;463,7;61,97;676,25;156,625;177,925
19/01/2023;1514,75;471,2;63,15;677,25;155,95;178,1
18/01/2023;1524,5;478,1;64,12;681,25;156,8;179,5
17/01/2023;1539,75;481,2;63,84;685,25;157;179,65
13/01/2023;1538,25;513;63,25;675;157,725;181,25
12/01/2023;1529,5;513;63,25;671;157,55;182,125
11/01/2023;1515;505;62,39;656;157,75;183,125
10/01/2023;1510;500,9;63,13;655;157,75;184,3
09/01/2023;1503,5;496,7;63,91;652,75;157,75;183,625
06/01/2023;1501,5;503,1;63,73;654;156,775;182,7
05/01/2023;1466,75;488,7;62,94;652,75;157,35;183,8
04/01/2023;1478,25;482,5;63,11;653,75;157,275;185,225
03/01/2023;1487,25;476,8;63,16;670,5;156,85;182,7
30/12/2022;1519,25;478,5;63,81;678,5;154,825;183,7
29/12/2022;1508,75;464,1;66,4;679,5;158,5;183,8
28/12/2022;1506,5;466,3;65,8;682,75;157,45;183,475
27/12/2022;1482,25;451,8;67,65;674,75;156,825;183,1
23/12/2022;1479;455,3;65,93;666,25;156,9;184
22/12/2022;1467,75;452;65,8;660,5;155,9;183,975
21/12/2022;1481;456;66,31;662,25;156,125;183,825
20/12/2022;1478,5;452,4;66,05;652;155,05;183,625
19/12/2022;1460,75;449,1;64,41;647,25;155,275;182,1
16/12/2022;1480;463;63,36;653;155,05;183,775
15/12/2022;1473,5;455,3;63,82;653,5;154,05;183,05
14/12/2022;1482,25;456;66,31;639;154,5;183,6
13/12/2022;1479,75;450;66,31;643,75;154,9;184,225
12/12/2022;1460,5;448,3;64,39;641,25;154,4;183,65
09/12/2022;1483,75;471,7;62,2;634,75;153,675;183,925
08/12/2022;1486,25;469,3;63,5;632;152,425;183,475
07/12/2022;1472;462,2;63,15;627,75;151,925;180,9
06/12/2022;1455;449,2;63,87;625,5;151,55;181,8
05/12/2022;1437,75;432;64,9;628,75;153,225;183,775
02/12/2022;1438,5;424,5;67,59;635;153,35;182,45
01/12/2022;1429,75;420,9;68,4;650;153,05;181,075
30/11/2022;1469,5;417,7;75,23;662;153,075;180,475
29/11/2022;1459,5;408,5;76,54;665,75;152,675;178
28/11/2022;1457,25;413,6;76,07;668,75;152,575;176,875
25/11/2022;1436,25;408,8;74,52;668;153,075;178,3
23/11/2022;1436;409,7;74,91;663,25;153,35;179,25
22/11/2022;1429,75;408,6;73,84;656,75;153,8;181,675
21/11/2022;1436,75;411,4;73;659,5;153,55;182,625
18/11/2022;1428,25;410,4;72,74;667,75;153,075;180,775
17/11/2022;1417;405,7;72,13;667,5;152,75;175,85
16/11/2022;1429,25;406,6;74,08;665,25;151,8;175,7
15/11/2022;1457,25;409,9;76,98;666,75;151,275;175,675
14/11/2022;1441,75;406;76,28;657,25;151,575;176,95
11/11/2022;1455,5;407,4;76,97;658;151,525;176,95
10/11/2022;1430,5;404,1;76,09;653,25;153,075;178,625
09/11/2022;1459,75;417,6;75,54;664,5;151,575;177,725
08/11/2022;1444;419,3;75,03;667,5;153,05;178,275
07/11/2022;1440;419;76,33;675,75;153,05;178,225
04/11/2022;1451,5;420,4;77,17;681;151,65;177,825
03/11/2022;1426,75;414,3;75,29;679,25;151,95;178
02/11/2022;1440;424,5;75,61;687,5;151,4;178,925
01/11/2022;1435,75;424,8;73,37;697,75;151,95;176,925
31/10/2022;1407;428,1;73,21;691,5;146,775;177,625
28/10/2022;1387,75;425,4;71,79;680,75;150,375;177,875
27/10/2022;1382,25;415,4;72,3;682,25;151,4;175,975
26/10/2022;1381,75;408,7;73,42;685;151,45;176,425
25/10/2022;1382;415,6;72,28;686,25;151,675;176,6
24/10/2022;1372;408,7;71,87;681,5;151,6;175,675
21/10/2022;1395,5;417,9;71,5;684,25;150,475;175,275
20/10/2022;1391,5;413,3;70,42;684;149,775;175,575
19/10/2022;1372,5;401,7;70,64;678,25;149,35;175,225
18/10/2022;1372;401,8;68,74;681;148,475;174,825
17/10/2022;1385,25;411;66,84;683,5;147,875;174,75
14/10/2022;1383,75;418,5;69,57;689,75;146,95;173,8
13/10/2022;1395,75;418,5;70,01;697,75;146,45;174,75
12/10/2022;1396;421,8;69,17;693;146,175;175,5
11/10/2022;1376,25;410,4;68,98;693;145,8;175,075
10/10/2022;1374;410,7;69,54;698,25;144,7;172,1
07/10/2022;1367;404,9;70,08;683,25;145,325;174,725
06/10/2022;1358;397,4;69,67;675,5;145,325;175,725
05/10/2022;1369,75;402,5;69,02;684;144,675;176,55
04/10/2022;1383,5;403;68,63;683;144,2;174,65
03/10/2022;1374;405,6;66,88;680,75;144,325;175,525
30/09/2022;1364,75;403,2;65,35;677,5;143,275;174,175
29/09/2022;1410,75;409,1;67,48;669,5;144,125;175,975
28/09/2022;1408,75;421,8;65,52;670,5;143,05;175,375
27/09/2022;1408;426,1;65,66;667,5;143,575;175,7
26/09/2022;1411,25;432,6;66,11;666,25;143,475;176,875
23/09/2022;1425,75;439,9;67;676,75;144,25;178,125
22/09/2022;1457;445,9;69,43;688,25;144,85;178,2
21/09/2022;1461,25;454,7;67,83;685,5;145,875;178,175
20/09/2022;1478,75;450,8;68,59;692;146,3;178,8
19/09/2022;1461,25;438,2;68;678,25;145,725;179,95
16/09/2022;1448,5;429,6;68,66;677,25;145,5;179,2
15/09/2022;1451,5;434,5;66,79;677,5;145,625;179,35
14/09/2022;1503,75;461,3;68,51;709;144,35;179,975
13/09/2022;1534,25;462,1;71,96;709;144,8;179,45
12/09/2022;1549,75;472,9;71,92;712,25;145,75;181,525
09/09/2022;1489,25;440,9;70,25;698,5;145,675;183
08/09/2022;1470,5;427,8;68,86;674,5;144,375;182,325
07/09/2022;1466,75;436,1;67,73;676,75;144,25;182,025
06/09/2022;1490;433,5;68,96;680,75;145,05;184,175
02/09/2022;1510,5;444,1;71,5;669;144,55;183,875
01/09/2022;1472,75;452;68,52;658,25;142,8;183,15
31/08/2022;1507,5;458,9;72,74;673,75;141,55;182,45
30/08/2022;1513;462,4;70,79;679,75;142,5;182,175
29/08/2022;1534,75;478,4;70,98;683,75;141,55;179,925
26/08/2022;1605,25;478,1;70,82;668,75;140,8;182,2
25/08/2022;1552,5;458;69,09;657,5;141,1;181,875
24/08/2022;1560,75;467,7;68,77;665,75;141,325;181,225
23/08/2022;1566,75;468,5;69,59;660;141,625;180,9
22/08/2022;1527;460,5;68,77;633,5;141,225;181,4
19/08/2022;1488,75;448,7;67,9;626;141,6;181,5
